Day,x,y
17594,20,135.552463953
17595,12,81.081225747
17596,16,65.6527377812
17597,18,38.4310805894
17598,19,48.9014538237
17599,16,45.3072305658
17600,18,165.4713393359
17601,16,89.2880602577
17602,18,55.2191161659
17603,21,46.2033954792
17604,16,63.4395937177
17605,21,35.5285996754
17606,14,36.7194321395
17607,24,54.3489294863
17608,25,71.0523861782
17609,20,65.3558322134
17610,16,39.2365357435
17611,16,48.1557707181
17612,11,31.0914444591
17613,12,26.113735206
17614,18,18.9412571272
17615,26,70.7417334297
17616,18,69.998758603
17617,20,44.6906044303
17618,15,46.4565110241
17619,12,25.3135770489
17620,16,28.614953156
17621,11,70.2687763308
17622,26,111.3581400554
17623,10,104.0652149219
17624,20,58.2057308312
17625,19,31.595341726
17626,13,22.9620328084
17627,17,19.7849486716
17628,14,27.506045128
17629,14,32.677177892
17630,23,37.6645327949
17631,22,65.1892194785
17632,13,36.845497387
17633,18,33.7572355749
17634,16,30.3116093608
17635,12,40.1190057613
17636,12,56.4506634675
17637,7,29.5886399711
17638,20,38.567011188
17639,10,27.0476431281
17640,17,35.4505632614
17641,20,43.6979380442
17642,13,26.2538965117
17643,19,22.41432845
17644,15,31.9053217679
17645,17,24.1104062305
17646,21,84.5552654459
17647,16,75.775807851
17648,17,73.4565442135
17649,17,3076.2976330669
17650,13,1566.4791812622
17651,12,917.9434000355
17652,21,506.3093985693
17653,19,269.8314273127
17654,20,163.5842786101
17655,25,149.2220186457
17656,19,95.714154043
17657,10,64.4762246832
17658,16,82.5576986532
17659,27,76.3115904062
17660,18,49.1288250376
17661,16,29.8125818806
17662,20,42.434560464
17663,18,45.0389873241
17664,17,33.8273868753
17665,15,183.813710201
17666,18,105.2961440859
17667,24,55.028196025
17668,24,40.4899143063
17669,17,43.1170208899
17670,25,43.2299375161
17671,18,43.8892384453
17672,16,62.6920287872
17673,19,55.5554627011
17674,15,29.3375432812
17675,14,26.7352418363
17676,18,36.0679016587
17677,22,386.141240605
17678,22,204.552914283
17679,10,130.8919720031
17680,28,97.5322462972
17681,19,66.8357446509
17682,15,43.0852313444
17683,18,67.0028277237
17684,24,89.9095107985
17685,11,59.3793005129
17686,13,45.4485471945
17687,17,37.4830730258
17688,20,35.7077309733
17689,20,31.9036281941
17690,19,32.4110297954
17691,17,25.0591760517
17692,20,60.8638988698
17693,14,57.6232290921
17694,14,43.7830959969
17695,22,61.8241223863
17696,11,37.0581097489
17697,13,19.9853874991
17698,19,27.4830293017
17699,20,21.5086712884
17700,21,36.542232102
17701,24,55.2784270767
17702,16,50.5097558538
17703,22,118.7764940828
17704,22,81.0431839862
17705,12,61.5950893686
17706,15,35.0431812475
17707,10,25.7934002749
17708,16,15.8271785241
17709,30,64.1693754498
17710,20,51.7626434774
17711,17,31.9038466745
17712,10,20.5110440347
17713,15,115.8127148773
17714,19,68.4062451424
17715,23,55.636692133
17716,21,39.1082127281
17717,18,34.1385836145
17718,20,147.052447052
17719,21,90.4746804798
17720,22,62.7900069808
17721,23,70.3280877145
17722,21,47.4673634996
17723,30,134.2637675529
17724,18,90.7948225102
17725,19,60.5167455356
17726,17,71.0495481348
17727,23,77.8998552661
17728,16,46.9895059926
17729,14,24.4372891695
17730,24,43.6735008434
17731,12,24.9145442337
17732,14,91.3084577944
17733,18,66.2988231136
17734,22,121.8147392472
17735,14,64.5254148907
17736,14,40.6118488816
17737,13,39.8926371395
17738,17,23.0970110009
17739,23,1630.3134055154
17740,14,821.9624560785
17741,22,463.6674551706
17742,13,234.7594710229
17743,12,122.6467975766
17744,19,80.891092926
17745,21,58.9223159612
17746,21,51.0772443702
17747,16,30.6449177622
17748,21,23.4840890522
17749,17,20.6759706451
17750,14,34.7306679287
17751,18,34.9834097182
17752,18,78.0534974265
17753,17,49.7621511101
17754,14,31.9751162244
17755,7,18.3427640742
17756,20,45.3066082458
17757,20,52.7312007272
17758,13,60.945014091
17759,20,49.0660408325
17760,16,38.4114332621
17761,21,49.7699393385
17762,18,46.6643921711
17763,21,29.5100190817
17764,27,373.6893457906
17765,13,200.7834898925
17766,18,3059.0821999889
17767,23,1552.7734115433
17768,14,784.5268340031
17769,20,413.6492906269
17770,19,215.3875295336
17771,25,124.3510126366
17772,16,64.1806270256
17773,20,117.670105452
17774,14,65.6192057198
17775,15,44.1917296557
17776,22,78.6065619626
17777,8,40.9035925804
17778,13,40.3643258783
17779,25,50.5907723813
17780,11,39.207124828
17781,11,22.0739504729
17782,18,25.1945116402
17783,26,26.8286033711
17784,20,99.533439072
17785,7,56.9271810455
17786,20,38.1734087102
17787,19,1293.4026408171
17788,22,654.5870171525
17789,14,331.2272402656
17790,11,186.5882888341
17791,20,123.8161093645
17792,18,65.6381175469
17793,17,60.1800895776
17794,21,117.6256833737
17795,12,76.5395270233
17796,18,116.3459113063
17797,23,166.5421905361
17798,24,105.1985645123
17799,17,89.5530457237
17800,22,74.5676673402
17801,18,61.4891866266
17802,22,42.4298018369
17803,21,38.9072609601
17804,25,52.8630956006
17805,19,30.1910766237
17806,19,28.2406595869
17807,16,44.8773374904
17808,18,33.8707141837
17809,17,42.0529422015
17810,26,49.5420959413
17811,15,30.5266369547
17812,21,56.3419199601
17813,22,57.2772276012
17814,10,37.3232818335
17815,13,24.5273445701
17816,21,58.5120849879
17817,19,42.6396229623
17818,20,29.9371927192
17819,23,29.3769312885
17820,20,27.6252054058
17821,15,33.0069187138
17822,24,62.7654899758
17823,14,78.1875691867
17824,24,50.7863162801
17825,18,53.6799196516
17826,23,101.5306366812
17827,15,70.0950401213
17828,20,42.660460045
17829,15,44.1249532303
17830,16,33.5582870588
17831,18,68.4186367805
17832,11,44.1369535002
17833,23,41.1395271785
17834,15,33.8659884078
17835,21,82.4094888773
17836,14,50.7267056617
17837,17,36.438186081
17838,16,49.6174943095
17839,24,305.6183521828
17840,13,164.350723599
17841,14,172.4255889346
17842,16,94.6093850368
17843,22,63.3211808684
17844,15,62.9415745004
17845,17,40.7211062584
17846,20,32.9317740277
17847,18,38.4740019866
17848,19,33.3473082745
17849,18,39.6299122628
17850,15,70.7146082626
17851,25,129.2617927755
17852,13,67.5675423909
17853,21,53.9254366546
17854,15,39.6811944666
17855,13,40.3837458647
17856,15,22.7994044671
17857,18,28.2689217524
17858,13,18.8845095905
17859,17,17.8741958703
17860,12,27.5020572122
17861,21,40.0336877281
17862,15,31.5900414252
17863,13,30.4748941432
17864,15,54.0931856495
17865,21,64.6370521678
17866,16,44.9031226728
17867,20,202.9353866859
17868,15,120.1146369523
17869,18,100.0554739961
17870,22,79.3743847635
17871,22,159.2993202047
17872,18,100.526691862
17873,15,55.0322471002
17874,19,43.0944899156
17875,15,57.829794937
17876,19,39.0504235518
17877,16,69.8162364529
17878,20,56.7232437116
17879,18,39.253544998
17880,22,35.2492426918
17881,15,30.4385967865
17882,20,2997.4257104781
17883,20,1514.8788150492
17884,21,780.3872497427
17885,19,401.6129681658
17886,17,317.5003989878
17887,18,231.8797772832
17888,25,318.8650750156
17889,13,168.9250961001
17890,15,104.6257957254
17891,15,63.4081689413
17892,21,41.4966674359
17893,25,49.3124349046
17894,12,29.3836429866
17895,12,28.7562020379
17896,20,28.3872755238
17897,15,81.0827814469
17898,17,459.1941977735
17899,19,250.9739024911
17900,16,143.0239709466
17901,12,87.3857081581
17902,23,53.2870083192
17903,14,141.940535092
17904,19,120.6159088998
17905,16,69.4941230042
17906,17,40.8551240701
17907,22,57.9562252647
17908,15,47.5036917848
17909,16,41.2912730863
17910,32,116.4109208808
17911,22,148.8115115689
17912,22,107.3597417063
17913,21,65.7241141481
17914,13,45.8709101757
17915,24,53.707641657
17916,20,69.3388637848
17917,27,95.4320731997
17918,13,76.8948015206
17919,15,41.1667427203
17920,19,33.9363584134
17921,19,43.3335755612
17922,12,27.0959965136
17923,19,30.2011270989
17924,19,25.8345962016
17925,19,32.5274769385
17926,9,17.8594908522
17927,13,75.7910323271
17928,23,62.2453386091
17929,18,49.489792731
17930,7,30.8805158802
17931,16,19.9933954464
17932,25,48.6093433668
17933,12,37.2477889409
17934,19,29.6210378476
17935,27,72.0770012978
17936,26,63.7720574366
17937,19,80.7887156868
17938,18,89.4920552812
17939,14,334.1595091162
17940,21,177.7198291665
17941,15,96.633107561
17942,24,109.4660621082
17943,21,91.2525850234
17944,19,261.3628966259
17945,18,134.9040506701
17946,18,171.577171477
17947,19,132.9041354976
17948,24,86.7154410119
17949,22,54.5805898508
17950,16,56.0778464518
17951,17,42.0326590656
17952,22,67.6497946363
17953,15,56.25036039
17954,16,52.5390317481
17955,20,35.9243790537
17956,21,94.8588386773
17957,21,56.1136136943
17958,16,49.7932563188
17959,15,36.5732641082
17960,18,35.0807532079
17961,23,23.1364972086
17962,16,23.699287939
17963,18,49.9296945863
17964,21,42.1193418702
17965,21,35.6692603548
17966,20,26.6618629833
17967,15,59.1410860982
17968,16,33.8842950443
17969,22,57.8179353301
17970,17,41.5072186418
17971,21,41.4267194583
17972,10,25.9782108483
17973,15,60.8790691223
17974,22,89.3839616816
17975,25,115.5064611889
17976,10,86.530709364
17977,20,79.7565287123
17978,14,52.9577868914
17979,23,427.9774168769
17980,23,328.1453860616
17981,18,261.4658674696
17982,11,135.7769505755
17983,18,83.5976812721
17984,16,45.3347076463
17985,12,56.0292515761
17986,22,76.6719173459
17987,12,53.7064665208
17988,19,77.2927402326
17989,28,47.9110156865
17990,17,40.258682558
17991,11,28.2275252181
17992,20,53.4037964446
17993,20,46.5614494293
17994,18,53.5684024044
17995,25,111.8329822222
17996,20,87.6675076846
17997,16,53.3617124393
17998,16,91.1508922396
17999,21,150.7578453775
18000,18,116.4621723271
18001,28,120.9791133425
18002,12,88.654031473
18003,18,78.6167998277
18004,18,69.9574363899
18005,20,64.9084765504
18006,21,57.1098169703
18007,22,52.0066901923
18008,16,44.9076230462
18009,18,59.3791134238
18010,20,63.0936051356
18011,12,37.6717746327
18012,16,37.8064123688
18013,19,137.0425620085
18014,23,80.7463288031
18015,25,55.8971992109
18016,20,35.2677155402
18017,18,48.0585322011
18018,22,34.7840695402
18019,15,23.2077606887
18020,18,17.7247860726
18021,18,32.6524123718
18022,17,65.7814403112
18023,19,179.1320831131
18024,19,98.6489993481
18025,17,64.0320274101
18026,21,80.7828102693
18027,17,62.7453240813
18028,19,251.013038949
18029,10,134.6032112299
18030,21,131.8355651103
18031,22,95.8471459332
18032,15,49.9327113702
18033,20,30.5444742653
18034,15,38.2966181707
18035,20,34.0092246995
18036,18,26.2462129253
18037,18,20.7249669172
18038,13,37.8978084877
18039,18,39.8717951137
18040,15,24.5117233987
18041,14,45.9970022505
18042,21,53.0585831575
18043,17,45.3881159323
18044,23,32.4772666859
18045,19,134.9421217973
18046,12,137.3457486029
18047,32,93.6928082514
18048,22,57.0420956589
18049,16,50.999283482
18050,10,36.8053834819
18051,15,34.4647934529
18052,14,23.7052473937
18053,19,40.6860153311
18054,19,35.6650117571
18055,20,32.5045633059
18056,16,47.4392360331
18057,20,43.3012817648
18058,29,39.9149387252
18059,16,58.2274184507
18060,17,39.9385683875
18061,16,22.4539976952
18062,21,45.7935408208
18063,18,122.6998917147
18064,15,70.1666223648
18065,19,42.4049451029
18066,19,38.6530675465
18067,11,29.1031317408
18068,17,23.0682133395
18069,19,41.4884418195
18070,17,32.3819973119
18071,18,23.0481271671
18072,15,26.660222536
18073,11,23.1800701254
18074,14,18.2146189671
18075,13,20.8521875548
18076,16,38.8005310599
18077,22,79.8271745769
18078,18,44.2018855716
18079,13,28.7402326079
18080,17,26.4348747554
18081,16,112.766470038
18082,27,231.8657545254
18083,19,133.2989513822
18084,20,106.957449412
18085,21,77.1289983887
18086,9,62.1741079293
18087,18,47.0211752792
18088,16,99.0664489351
18089,24,77.9496954881
18090,18,98.1199857155
18091,18,69.097279046
18092,16,57.7261076626
18093,28,156.9130462564
18094,15,90.5429946132
18095,22,61.2193791128
18096,22,87.8959261974
18097,19,83.1536869055
18098,10,64.9804143996
18099,15,34.3457090139
18100,21,48.5378823627
18101,21,72.9901456537
18102,22,54.2077798284
18103,15,63.5703093126
18104,23,54.2336065814
18105,17,41.1886200933
18106,24,131.1212507472
18107,22,113.5231599897
18108,17,62.7692129995
18109,23,174.2840444029
18110,18,109.8447354837
18111,25,163.2545162795
18112,11,87.155937449
18113,17,58.6405602085
18114,21,87.441480547
18115,20,62.9801980447
18116,16,268.3791963831
18117,21,156.524978978
18118,12,84.778253066
18119,12,52.6621774789
18120,20,51.3187305954
18121,34,62.9413306591
18122,15,48.2787514633
18123,16,35.6560013922
18124,15,34.2993317307
18125,28,95.888974068
18126,23,102.6783239418
18127,12,75.0026320471
18128,17,45.3800806133
18129,22,50.7541086298
18130,22,51.3035194029
18131,22,68.1946468806
18132,14,37.8704301707
18133,18,30.1479839421
18134,17,28.865653021
18135,20,35.9910184778
18136,21,838.3578670287
18137,21,433.010357018
18138,21,223.7242624454
18139,16,124.7685539282
18140,13,70.7152658081
18141,13,44.0928595107
18142,22,85.32807185
18143,16,54.7046569845
18144,18,55.9213108502
18145,26,100.192233904
18146,8,53.4666751364
18147,10,79.7976776555
18148,22,76.7119654413
18149,17,55.6438376712
18150,26,47.0098666551
18151,20,47.9426235831
18152,24,58.4118181861
18153,8,61.1618028582
18154,18,41.4800921253
18155,19,41.24487454
18156,17,25.3075548097
18157,19,45.112346224
18158,19,38.7697149063
18159,14,353.8711783625
18160,13,185.3521359599
18161,17,120.5025833558
18162,19,116.9319473536
18163,18,72.6634732643
18164,24,185.6455923632
18165,17,93.9974200738
18166,19,91.7244245318
18167,18,78.3001787029
18168,10,50.5759785728
18169,19,59.3027399566
18170,13,37.4759521112
18171,14,31.4464052491
18172,21,31.8309123152
18173,16,52.6110244304
18174,11,26.8389990289
18175,19,90.1881431324
18176,16,59.7237296725
18177,19,59.1964138694
18178,17,138.4092588396
18179,19,85.9181477355
18180,21,66.3844472751
18181,14,60.9876447102
18182,22,46.6746407853
18183,29,53.9841080346
18184,21,75.1189871688
18185,22,60.2931261942
18186,14,39.7231036781
18187,21,43.3198351529
18188,19,62.0695155502
18189,12,38.7079864659
18190,16,58.8082661055
18191,15,67.962168951
18192,15,80.9735013532
18193,16,67.2341989454
18194,16,45.1656248958
18195,22,32.3958547979
18196,18,32.8330427973
18197,15,44.8030914663
18198,17,49.4762409853
18199,19,55.0374291459
18200,22,39.7769232656
18201,21,54.593871936
18202,22,37.7629186541
18203,20,70.8892035983
18204,20,48.0162704747
18205,25,48.6673047079
18206,18,58.4166022595
18207,16,31.7233749131
18208,24,59.16172516
18209,12,30.0314478983
18210,22,31.1334492294
18211,19,28.8993651289
18212,24,28.8025567838
18213,19,47.7725026761
18214,19,30.5746855588
18215,12,22.8955703026
18216,20,16.6510219572
18217,19,32.3199287951
18218,18,56.4946900387
18219,19,35.2140301737
18220,20,40.6501704465
18221,18,31.0162393199
18222,16,24.9328342751
18223,13,32.9184615983
18224,18,68.832484303
18225,15,37.5263263581
18226,20,35.3261995536
18227,18,19.4792528088
18228,24,54.9011462912
18229,19,93.111343902
18230,13,53.6506872761
18231,21,40.925414394
18232,14,32.4191231171
18233,15,28.2445697462
18234,22,20.9582748531
18235,14,11921.7724921097
18236,18,5980.979357397
18237,21,3041.6288858055
18238,18,1562.9173276387
18239,14,784.2514390047
18240,20,400.5462050986
18241,21,253.4534936467
18242,25,146.063084437
18243,19,87.0208659461
18244,15,46.270370547
18245,20,46.6480342328
18246,14,26.3474425678
18247,14,165.5347776936
18248,23,116.565948848
18249,16,61.6411463304
18250,14,108.2228443504
18251,18,61.3074695157
18252,24,40.2561884288
18253,21,40.9804869108
18254,14,37.4275324714
18255,14,27.1964601019
18256,17,27.3264183525
18257,18,81.1078985732
18258,18,50.5592187626
18259,20,159.4774344
18260,12,83.6958149966
18261,14,53.1146212832
18262,20,48.4886633698
18263,21,53.3005364941
18264,19,42.0485898455
18265,18,46.8075427791
18266,14,96.6136561863
18267,18,69.1139594776
18268,12,36.0428723794
18269,28,88.5982188055
18270,18,60.9142544209
18271,13,38.7065291561
18272,12,32.1887056919
18273,18,45.6673212926
18274,18,81.3545660301
18275,16,195.651254685
18276,15,116.2184041792
18277,9,85.8870722462
18278,15,57.3914332447
18279,14,31.6247777621
18280,17,21.0985261715
18281,22,20.2487812576
18282,18,16.3257575876
18283,14,12.1183167207
18284,13,15.6363318405
18285,24,24.3845582328
18286,16,67.4158738469
18287,17,46.931356424
18288,13,27.1426455064
18289,12,87.1250387667
18290,16,55.7515960693
18291,14,52.2288116681
18292,23,134.5578046249
18293,17,85.7582223421
18294,17,74.6788395317
18295,20,55.8763664671
18296,15,57.3404889464
18297,24,62.3784988441
18298,18,160.4741852375
18299,20,100.4837666915
18300,19,60.3410643084
18301,12,70.5419136761
18302,14,54.6502717452
18303,18,76.1619626019
18304,15,56.2589180853
18305,25,53.7291925843
18306,27,41.945017073
18307,21,31.2998093064
18308,25,205.4809668238
18309,16,127.9238537768
18310,18,78.059029768
18311,24,71.497374974
18312,23,106.2834108353
18313,17,94.3412630746
18314,17,98.0404638152
18315,15,339.0214360588
18316,17,173.6420166888
18317,19,151.4417725085
18318,21,106.0547192943
18319,19,57.9046478003
18320,17,36.7052645668
18321,13,23.8973828433
18322,19,49.4313203429
18323,18,51.809533313
18324,15,33.7447937913
18325,25,53.8236333063
18326,23,96.2774964498
18327,13,130.9439841974
18328,17,471.1925891074
18329,12,252.065820944
18330,26,165.100330099
18331,14,86.5055455221
18332,18,51.2318633088
18333,19,35.4827970289
18334,21,42.6192916711
18335,13,50.0277733224
18336,19,40.4824098426
18337,25,47.3366644222
18338,19,70.1143239794
18339,21,52.4884382449
18340,17,28.0280219834
18341,20,20.6816442084
18342,22,59.7942053479
18343,19,36.9774559218
18344,12,166.223938977
18345,19,179.4837843072
18346,20,103.4265558421
18347,20,156.0011245786
18348,13,137.7589846565
18349,23,77.5984973668
18350,13,41.7088164342
18351,19,77.6744609858
18352,18,108.9108265159
18353,28,94.8486569559
18354,21,98.0758533737
18355,15,69.0850017054
18356,14,66.0135117696
18357,13,33.0573977555
18358,18,58.6036868301
18359,23,37.2627430168
18360,16,63.999788359
18361,15,66.1470235713
18362,14,40.6897540813
18363,20,27.428484433
18364,14,47.3561359512
18365,21,98.5133439245
18366,18,96.9397132671
18367,25,85.1480666226
18368,21,69.3537118033
18369,14,40.0399817788
